player_id,team_id,year,team_name
1125,1610612739,1997,Cavaliers
1126,1610612766,1997,Hornets
1141,1610612757,1997,Trail Blazers
1151,1610612737,1997,Hawks
1152,1610612752,1997,Knicks
1418,1610612746,1997,Clippers
1153,1610612745,1997,Rockets
1158,1610612756,1997,Suns
1160,1610612760,1997,Thunder
1161,1610612743,1997,Nuggets
1220,1610612748,1997,Heat
1242,1610612745,1997,Rockets
1251,1610612756,1997,Suns
1256,1610612759,1997,Spurs
1260,1610612750,1997,Timberwolves
1263,1610612754,1997,Pacers
1264,1610612758,1997,Kings
1268,1610612758,1997,Kings
1155,1610612755,1997,76ers
1423,1610612757,1997,Trail Blazers
1104,1610612745,1997,Rockets
1427,1610612749,1997,Bucks
1594,1610612764,1997,Wizards
1628,1610612744,1997,Warriors
1629,1610612755,1997,76ers
1638,1610612741,1997,Bulls
1640,1610612765,1997,Pistons
1646,1610612746,1997,Clippers
1659,1610612742,1997,Mavericks
1674,1610612766,1997,Hornets
1680,1610612760,1997,Thunder
1424,1610612757,1997,Trail Blazers
1713,1610612757,1997,Trail Blazers
1592,1610612740,1997,Pelicans
1725,1610612741,1997,Bulls
1730,1610612759,1997,Spurs
1746,1610612749,1997,Bucks
1769,1610612744,1997,Warriors
1770,1610612759,1997,Spurs
1771,1610612759,1997,Spurs
1778,1610612753,1997,Magic
1779,1610612742,1997,Mavericks
1784,1610612738,1997,Celtics
1810,1610612755,1997,76ers
1825,1610612755,1997,76ers
1813,1610612737,1997,Hawks
1728,1610612752,1997,Knicks
1591,1610612749,1997,Bucks
1710,1610612751,1997,Nets
1584,1610612762,1997,Jazz
1586,1610612739,1997,Cavaliers
1463,1610612762,1997,Jazz
1464,1610612741,1997,Bulls
1478,1610612765,1997,Pistons
1494,1610612741,1997,Bulls
1496,1610612765,1997,Pistons
1503,1610612758,1997,Kings
1504,1610612757,1997,Trail Blazers
1505,1610612755,1997,76ers
1506,1610612750,1997,Timberwolves
1510,1610612764,1997,Wizards
1511,1610612764,1997,Wizards
1449,1610612758,1997,Kings
1513,1610612747,1997,Lakers
1519,1610612738,1997,Celtics
1530,1610612761,1997,Raptors
1531,1610612759,1997,Spurs
1541,1610612762,1997,Jazz
1546,1610612751,1997,Nets
1548,1610612746,1997,Clippers
1561,1610612766,1997,Hornets
1575,1610612742,1997,Mavericks
1577,1610612765,1997,Pistons
1580,1610612754,1997,Pacers
1512,1610612746,1997,Clippers
469,1610612766,1998,Hornets
